"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","extshape:spruce_log_stairs",12523,"Spruce Log Stairs","extshape:spruce_log_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:spruce_log_vertical_quarter_piece",12528,"Vertical Spruce Log Quarter Piece","extshape:spruce_log_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:spruce_log_vertical_quarter_piece",12528,"Vertical Spruce Log Quarter Piece","extshape:spruce_log_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:spruce_log_vertical_slab",12525,"Vertical Spruce Log Slab","extshape:spruce_log_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:spruce_log_vertical_stairs",12526,"Vertical Spruce Log Stairs","extshape:spruce_log_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:spruce_quarter_piece",12886,"Spruce Quarter Piece","extshape:spruce_quarter_piece_from_slab","extshape:wooden_blocks, extshape:wooden_quarter_pieces, extshape:quarter_pieces"
"Unknown","extshape:spruce_quarter_piece",12886,"Spruce Quarter Piece","extshape:spruce_quarter_piece_from_vertical_quarter_piece","extshape:wooden_blocks, extshape:wooden_quarter_pieces, extshape:quarter_pieces"
"Unknown","extshape:spruce_quarter_piece",12886,"Spruce Quarter Piece","extshape:spruce_quarter_piece_from_vertical_slab","extshape:wooden_blocks, extshape:wooden_quarter_pieces, extshape:quarter_pieces"
"Unknown","extshape:spruce_vertical_quarter_piece",12887,"Vertical Spruce Quarter Piece","extshape:spruce_vertical_quarter_piece","extshape:wooden_blocks, extshape:wooden_vertical_quarter_pieces, extshape:vertical_quarter_pieces"
"Unknown","extshape:spruce_vertical_quarter_piece",12887,"Vertical Spruce Quarter Piece","extshape:spruce_vertical_quarter_piece_from_vertical_slab","extshape:wooden_blocks, extshape:wooden_vertical_quarter_pieces, extshape:vertical_quarter_pieces"
"Unknown","extshape:spruce_vertical_slab",12884,"Vertical Spruce Slab","extshape:spruce_vertical_slab","extshape:wooden_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs"
"Unknown","extshape:spruce_vertical_stairs",12885,"Vertical Spruce Stairs","extshape:spruce_vertical_stairs","extshape:wooden_blocks, extshape:wooden_vertical_stairs, extshape:vertical_stairs"
"Unknown","extshape:spruce_wall",12888,"block.extshape.spruce_wall","extshape:spruce_wall","extshape:wooden_blocks, minecraft:walls, extshape:wooden_walls"
"Unknown","extshape:spruce_wood_button",12655,"Spruce Wood Button","extshape:spruce_wood_button","minecraft:wooden_buttons, extshape:log_blocks, minecraft:buttons, extshape:wooden_blocks, extshape:log_buttons"
"Unknown","extshape:spruce_wood_fence",12652,"block.extshape.spruce_wood_fence","extshape:spruce_wood_fence","extshape:log_fences, minecraft:wooden_fences, extshape:log_blocks, c:wooden_fences, minecraft:fences, c:fences, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_fence_gate",12653,"Spruce Wood Fence Gate","extshape:spruce_wood_fence_gate","extshape:wooden_blocks, extshape:log_fence_gates, extshape:log_blocks, minecraft:fence_gates"
"Unknown","extshape:spruce_wood_pressure_plate",12656,"Spruce Wood Pressure Plate","extshape:spruce_wood_pressure_plate","extshape:wooden_blocks, extshape:log_blocks, minecraft:wooden_pressure_plates, extshape:log_pressure_plates"
"Unknown","extshape:spruce_wood_quarter_piece",12650,"Spruce Wood Quarter Piece","extshape:spruce_wood_quarter_piece_from_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:spruce_wood_quarter_piece",12650,"Spruce Wood Quarter Piece","extshape:spruce_wood_quarter_piece_from_vertical_quarter_piece","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:spruce_wood_quarter_piece",12650,"Spruce Wood Quarter Piece","extshape:spruce_wood_quarter_piece_from_vertical_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:spruce_wood_slab",12647,"Spruce Wood Slab","extshape:spruce_wood_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_slab",12647,"Spruce Wood Slab","extshape:spruce_wood_slab_from_vertical_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_stairs",12646,"Spruce Wood Stairs","extshape:spruce_wood_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_stairs",12646,"Spruce Wood Stairs","extshape:spruce_wood_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_vertical_quarter_piece",12651,"Vertical Spruce Wood Quarter Piece","extshape:spruce_wood_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_vertical_quarter_piece",12651,"Vertical Spruce Wood Quarter Piece","extshape:spruce_wood_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_vertical_slab",12648,"Vertical Spruce Wood Slab","extshape:spruce_wood_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:spruce_wood_vertical_stairs",12649,"Vertical Spruce Wood Stairs","extshape:spruce_wood_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:spruce_wood_wall",12654,"block.extshape.spruce_wood_wall","extshape:spruce_wood_wall","minecraft:walls, extshape:log_blocks, extshape:log_walls, extshape:wooden_blocks, extshape:wooden_walls"
"Unknown","extshape:stone_brick_button",13322,"Stone Brick Button","extshape:stone_brick_button","minecraft:buttons"
"Unknown","extshape:stone_brick_fence",13320,"block.extshape.stone_brick_fence","extshape:stone_brick_fence","minecraft:fences"
"Unknown","extshape:stone_brick_fence_gate",13321,"Stone Brick Fence Gate","extshape:stone_brick_fence_gate","minecraft:fence_gates"
"Unknown","extshape:stone_brick_pressure_plate",13323,"Stone Brick Pressure Plate","extshape:stone_brick_pressure_plate","minecraft:pressure_plates"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_stone_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_quarter_piece",13318,"Stone Brick Quarter Piece","extshape:stone_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_brick_vertical_quarter_piece",13319,"Vertical Stone Brick Quarter Piece","extshape:stone_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_brick_vertical_quarter_piece",13319,"Vertical Stone Brick Quarter Piece","extshape:stone_brick_vertical_quarter_piece_from_stone_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_brick_vertical_quarter_piece",13319,"Vertical Stone Brick Quarter Piece","extshape:stone_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_brick_vertical_quarter_piece",13319,"Vertical Stone Brick Quarter Piece","extshape:stone_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_brick_vertical_quarter_piece",13319,"Vertical Stone Brick Quarter Piece","extshape:stone_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_brick_vertical_quarter_piece",13319,"Vertical Stone Brick Quarter Piece","extshape:stone_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_brick_vertical_slab",13316,"Vertical Stone Brick Slab","extshape:stone_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape:stone_brick_vertical_slab",13316,"Vertical Stone Brick Slab","extshape:stone_brick_vertical_slab_from_stone_stonecutting","extshape:vertical_slabs"
"Unknown","extshape:stone_brick_vertical_slab",13316,"Vertical Stone Brick Slab","extshape:stone_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape:stone_brick_vertical_stairs",13317,"Vertical Stone Brick Stairs","extshape:stone_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape:stone_brick_vertical_stairs",13317,"Vertical Stone Brick Stairs","extshape:stone_brick_vertical_stairs_from_stone_stonecutting","extshape:vertical_stairs"
"Unknown","extshape:stone_brick_vertical_stairs",13317,"Vertical Stone Brick Stairs","extshape:stone_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape:stone_fence",12435,"block.extshape.stone_fence","extshape:stone_fence","minecraft:fences"
"Unknown","extshape:stone_fence_gate",12436,"Stone Fence Gate","extshape:stone_fence_gate","minecraft:fence_gates"
"Unknown","extshape:stone_quarter_piece",12433,"Stone Quarter Piece","extshape:stone_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape:stone_quarter_piece",12433,"Stone Quarter Piece","extshape:stone_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_quarter_piece",12433,"Stone Quarter Piece","extshape:stone_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_quarter_piece",12433,"Stone Quarter Piece","extshape:stone_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_quarter_piece",12433,"Stone Quarter Piece","extshape:stone_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape:stone_quarter_piece",12433,"Stone Quarter Piece","extshape:stone_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape:stone_quarter_piece",12433,"Stone Quarter Piece","extshape:stone_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape:stone_vertical_quarter_piece",12434,"Vertical Stone Quarter Piece","extshape:stone_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_vertical_quarter_piece",12434,"Vertical Stone Quarter Piece","extshape:stone_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_vertical_quarter_piece",12434,"Vertical Stone Quarter Piece","extshape:stone_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_vertical_quarter_piece",12434,"Vertical Stone Quarter Piece","extshape:stone_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_vertical_quarter_piece",12434,"Vertical Stone Quarter Piece","extshape:stone_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape:stone_vertical_slab",12431,"Vertical Stone Slab","extshape:stone_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape:stone_vertical_slab",12431,"Vertical Stone Slab","extshape:stone_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape:stone_vertical_stairs",12432,"Vertical Stone Stairs","extshape:stone_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape:stone_vertical_stairs",12432,"Vertical Stone Stairs","extshape:stone_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape:stone_wall",12437,"block.extshape.stone_wall","extshape:stone_wall","minecraft:walls"
"Unknown","extshape:stone_wall",12437,"block.extshape.stone_wall","extshape:stone_wall_from_stonecutting","minecraft:walls"
"Unknown","extshape:stripped_acacia_log_quarter_piece",12604,"Stripped Acacia Log Quarter Piece","extshape:stripped_acacia_log_quarter_piece_from_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_acacia_log_quarter_piece",12604,"Stripped Acacia Log Quarter Piece","extshape:stripped_acacia_log_quarter_piece_from_vertical_quarter_piece","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_acacia_log_quarter_piece",12604,"Stripped Acacia Log Quarter Piece","extshape:stripped_acacia_log_quarter_piece_from_vertical_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_acacia_log_slab",12601,"Stripped Acacia Log Slab","extshape:stripped_acacia_log_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_log_slab",12601,"Stripped Acacia Log Slab","extshape:stripped_acacia_log_slab_from_vertical_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_log_stairs",12600,"Stripped Acacia Log Stairs","extshape:stripped_acacia_log_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_log_stairs",12600,"Stripped Acacia Log Stairs","extshape:stripped_acacia_log_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_log_vertical_quarter_piece",12605,"Vertical Stripped Acacia Log Quarter Piece","extshape:stripped_acacia_log_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_log_vertical_quarter_piece",12605,"Vertical Stripped Acacia Log Quarter Piece","extshape:stripped_acacia_log_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_log_vertical_slab",12602,"Vertical Stripped Acacia Log Slab","extshape:stripped_acacia_log_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_log_vertical_stairs",12603,"Vertical Stripped Acacia Log Stairs","extshape:stripped_acacia_log_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:stripped_acacia_wood_button",12776,"Stripped Acacia Wood Button","extshape:stripped_acacia_wood_button","minecraft:wooden_buttons, extshape:log_blocks, minecraft:buttons, extshape:wooden_blocks, extshape:log_buttons"
"Unknown","extshape:stripped_acacia_wood_fence",12773,"block.extshape.stripped_acacia_wood_fence","extshape:stripped_acacia_wood_fence","extshape:log_fences, minecraft:wooden_fences, extshape:log_blocks, c:wooden_fences, minecraft:fences, c:fences, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_fence_gate",12774,"Stripped Acacia Wood Fence Gate","extshape:stripped_acacia_wood_fence_gate","extshape:wooden_blocks, extshape:log_fence_gates, extshape:log_blocks, minecraft:fence_gates"
"Unknown","extshape:stripped_acacia_wood_pressure_plate",12777,"Stripped Acacia Wood Pressure Plate","extshape:stripped_acacia_wood_pressure_plate","extshape:wooden_blocks, extshape:log_blocks, minecraft:wooden_pressure_plates, extshape:log_pressure_plates"
"Unknown","extshape:stripped_acacia_wood_quarter_piece",12771,"Stripped Acacia Wood Quarter Piece","extshape:stripped_acacia_wood_quarter_piece_from_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_acacia_wood_quarter_piece",12771,"Stripped Acacia Wood Quarter Piece","extshape:stripped_acacia_wood_quarter_piece_from_vertical_quarter_piece","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_acacia_wood_quarter_piece",12771,"Stripped Acacia Wood Quarter Piece","extshape:stripped_acacia_wood_quarter_piece_from_vertical_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_acacia_wood_slab",12768,"Stripped Acacia Wood Slab","extshape:stripped_acacia_wood_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_slab",12768,"Stripped Acacia Wood Slab","extshape:stripped_acacia_wood_slab_from_vertical_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_stairs",12767,"Stripped Acacia Wood Stairs","extshape:stripped_acacia_wood_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_stairs",12767,"Stripped Acacia Wood Stairs","extshape:stripped_acacia_wood_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_vertical_quarter_piece",12772,"Vertical Stripped Acacia Wood Quarter Piece","extshape:stripped_acacia_wood_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_vertical_quarter_piece",12772,"Vertical Stripped Acacia Wood Quarter Piece","extshape:stripped_acacia_wood_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_vertical_slab",12769,"Vertical Stripped Acacia Wood Slab","extshape:stripped_acacia_wood_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_acacia_wood_vertical_stairs",12770,"Vertical Stripped Acacia Wood Stairs","extshape:stripped_acacia_wood_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:stripped_acacia_wood_wall",12775,"block.extshape.stripped_acacia_wood_wall","extshape:stripped_acacia_wood_wall","minecraft:walls, extshape:log_blocks, extshape:log_walls, extshape:wooden_blocks, extshape:wooden_walls"
"Unknown","extshape:stripped_bamboo_block_button",12633,"Stripped Bamboo Button","extshape:stripped_bamboo_block_button","extshape:wooden_blocks, minecraft:buttons, minecraft:wooden_buttons"
"Unknown","extshape:stripped_bamboo_block_fence",12630,"block.extshape.stripped_bamboo_block_fence","extshape:stripped_bamboo_block_fence","c:fences, c:wooden_fences, minecraft:fences, extshape:wooden_blocks, minecraft:wooden_fences"
"Unknown","extshape:stripped_bamboo_block_fence_gate",12631,"Stripped Bamboo Fence Gate","extshape:stripped_bamboo_block_fence_gate","minecraft:fence_gates"
"Unknown","extshape:stripped_bamboo_block_pressure_plate",12634,"Stripped Bamboo Pressure Plate","extshape:stripped_bamboo_block_pressure_plate","minecraft:wooden_pressure_plates, extshape:wooden_blocks"
"Unknown","extshape:stripped_bamboo_block_quarter_piece",12628,"Stripped Bamboo Quarter Piece","extshape:stripped_bamboo_block_quarter_piece_from_slab","extshape:wooden_blocks, extshape:wooden_quarter_pieces, extshape:quarter_pieces"
"Unknown","extshape:stripped_bamboo_block_quarter_piece",12628,"Stripped Bamboo Quarter Piece","extshape:stripped_bamboo_block_quarter_piece_from_vertical_quarter_piece","extshape:wooden_blocks, extshape:wooden_quarter_pieces, extshape:quarter_pieces"
"Unknown","extshape:stripped_bamboo_block_quarter_piece",12628,"Stripped Bamboo Quarter Piece","extshape:stripped_bamboo_block_quarter_piece_from_vertical_slab","extshape:wooden_blocks, extshape:wooden_quarter_pieces, extshape:quarter_pieces"
"Unknown","extshape:stripped_bamboo_block_slab",12625,"Stripped Bamboo Slab","extshape:stripped_bamboo_block_slab","extshape:wooden_blocks, minecraft:slabs, minecraft:wooden_slabs"
"Unknown","extshape:stripped_bamboo_block_slab",12625,"Stripped Bamboo Slab","extshape:stripped_bamboo_block_slab_from_vertical_slab","extshape:wooden_blocks, minecraft:slabs, minecraft:wooden_slabs"
"Unknown","extshape:stripped_bamboo_block_stairs",12624,"Stripped Bamboo Stairs","extshape:stripped_bamboo_block_stairs","extshape:wooden_blocks, minecraft:stairs, minecraft:wooden_stairs"
"Unknown","extshape:stripped_bamboo_block_stairs",12624,"Stripped Bamboo Stairs","extshape:stripped_bamboo_block_stairs_from_vertical_stairs","extshape:wooden_blocks, minecraft:stairs, minecraft:wooden_stairs"
"Unknown","extshape:stripped_bamboo_block_vertical_quarter_piece",12629,"Vertical Stripped Bamboo Quarter Piece","extshape:stripped_bamboo_block_vertical_quarter_piece","extshape:wooden_blocks, extshape:wooden_vertical_quarter_pieces, extshape:vertical_quarter_pieces"
"Unknown","extshape:stripped_bamboo_block_vertical_quarter_piece",12629,"Vertical Stripped Bamboo Quarter Piece","extshape:stripped_bamboo_block_vertical_quarter_piece_from_vertical_slab","extshape:wooden_blocks, extshape:wooden_vertical_quarter_pieces, extshape:vertical_quarter_pieces"
"Unknown","extshape:stripped_bamboo_block_vertical_slab",12626,"Vertical Stripped Bamboo Slab","extshape:stripped_bamboo_block_vertical_slab","extshape:wooden_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs"
"Unknown","extshape:stripped_bamboo_block_vertical_stairs",12627,"Vertical Stripped Bamboo Stairs","extshape:stripped_bamboo_block_vertical_stairs","extshape:wooden_blocks, extshape:wooden_vertical_stairs, extshape:vertical_stairs"
"Unknown","extshape:stripped_bamboo_block_wall",12632,"block.extshape.stripped_bamboo_block_wall","extshape:stripped_bamboo_block_wall","extshape:wooden_blocks, minecraft:walls, extshape:wooden_walls"
"Unknown","extshape:stripped_birch_log_quarter_piece",12592,"Stripped Birch Log Quarter Piece","extshape:stripped_birch_log_quarter_piece_from_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_birch_log_quarter_piece",12592,"Stripped Birch Log Quarter Piece","extshape:stripped_birch_log_quarter_piece_from_vertical_quarter_piece","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_birch_log_quarter_piece",12592,"Stripped Birch Log Quarter Piece","extshape:stripped_birch_log_quarter_piece_from_vertical_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_birch_log_slab",12589,"Stripped Birch Log Slab","extshape:stripped_birch_log_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_log_slab",12589,"Stripped Birch Log Slab","extshape:stripped_birch_log_slab_from_vertical_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_log_stairs",12588,"Stripped Birch Log Stairs","extshape:stripped_birch_log_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_log_stairs",12588,"Stripped Birch Log Stairs","extshape:stripped_birch_log_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_log_vertical_quarter_piece",12593,"Vertical Stripped Birch Log Quarter Piece","extshape:stripped_birch_log_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_log_vertical_quarter_piece",12593,"Vertical Stripped Birch Log Quarter Piece","extshape:stripped_birch_log_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_log_vertical_slab",12590,"Vertical Stripped Birch Log Slab","extshape:stripped_birch_log_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_log_vertical_stairs",12591,"Vertical Stripped Birch Log Stairs","extshape:stripped_birch_log_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:stripped_birch_wood_button",12754,"Stripped Birch Wood Button","extshape:stripped_birch_wood_button","minecraft:wooden_buttons, extshape:log_blocks, minecraft:buttons, extshape:wooden_blocks, extshape:log_buttons"
"Unknown","extshape:stripped_birch_wood_fence",12751,"block.extshape.stripped_birch_wood_fence","extshape:stripped_birch_wood_fence","extshape:log_fences, minecraft:wooden_fences, extshape:log_blocks, c:wooden_fences, minecraft:fences, c:fences, extshape:wooden_blocks"
