"Mod name","Registry name","Item ID","Display name"
"Unknown","camping:tent_white",4908,"White Tent"
"Unknown","camping:tent_yellow",4900,"Yellow Tent"
"Unknown","camping:walking_stick",4869,"Walking Stick"
"Unknown","camping:wanderer_backpack",4877,"§9Wanderer Backpack"
"Unknown","camping:wanderer_bag",4878,"§9Wanderer Bag"
"Unknown","candlelight:acacia_big_table",5028,"Acacia Big Table"
"Unknown","candlelight:acacia_cabinet",5023,"Acacia Cabinet"
"Unknown","candlelight:acacia_chair",5026,"Acacia Chair"
"Unknown","candlelight:acacia_drawer",5024,"Acacia Drawer"
"Unknown","candlelight:acacia_shelf",5027,"Acacia Shelf"
"Unknown","candlelight:acacia_table",5025,"Acacia Table"
"Unknown","candlelight:bamboo_big_table",5082,"Bamboo Big Table"
"Unknown","candlelight:bamboo_cabinet",5077,"Bamboo Cabinet"
"Unknown","candlelight:bamboo_chair",5080,"Bamboo Chair"
"Unknown","candlelight:bamboo_counter",5076,"Bamboo Counter"
"Unknown","candlelight:bamboo_drawer",5078,"Bamboo Drawer"
"Unknown","candlelight:bamboo_kitchen_sink",5075,"Bamboo Sink"
"Unknown","candlelight:bamboo_shelf",5081,"Bamboo Shelf"
"Unknown","candlelight:bamboo_stove",5074,"Bamboo Stove"
"Unknown","candlelight:bamboo_table",5079,"Bamboo Table"
"Unknown","candlelight:basalt_counter",5067,"Basalt Counter"
"Unknown","candlelight:basalt_kitchen_sink",5066,"Basalt Sink"
"Unknown","candlelight:basalt_stove",5065,"Basalt Stove"
"Unknown","candlelight:beef_tartare",4934,"Beef Tartare"
"Unknown","candlelight:beef_wellington",4926,"Beef Wellington"
"Unknown","candlelight:beef_with_mushroom_in_wine_and_potatoes",4915,"Beef with Mushrooms in white Wine and Potatoes"
"Unknown","candlelight:beetroot_salad",4931,"Beetroot Salad"
"Unknown","candlelight:birch_big_table",5001,"Birch Big Table"
"Unknown","candlelight:birch_cabinet",4996,"Birch Cabinet"
"Unknown","candlelight:birch_chair",4999,"Birch Chair"
"Unknown","candlelight:birch_drawer",4997,"Birch Drawer"
"Unknown","candlelight:birch_shelf",5000,"Birch Shelf"
"Unknown","candlelight:birch_table",4998,"Birch Table"
"Unknown","candlelight:bolognese",4914,"Bolognese"
"Unknown","candlelight:bowl",4970,"Table Set"
"Unknown","candlelight:cabinet",4959,"Cabinet"
"Unknown","candlelight:candlelight_banner",4956,"Completionist Banner: §6Candlelight"
"Unknown","candlelight:chair",4961,"Chair"
"Unknown","candlelight:chefs_boots",4943,"Chefs Boots"
"Unknown","candlelight:chefs_jacket",4941,"Chefs Jacket"
"Unknown","candlelight:chefs_pants",4942,"Chefs Pants"
"Unknown","candlelight:cherry_big_table",5073,"Cherry Big Table"
"Unknown","candlelight:cherry_cabinet",5068,"Cherry Cabinet"
"Unknown","candlelight:cherry_chair",5071,"Cherry Chair"
"Unknown","candlelight:cherry_drawer",5069,"Cherry Drawer"
"Unknown","candlelight:cherry_shelf",5072,"Cherry Shelf"
"Unknown","candlelight:cherry_table",5070,"Cherry Table"
"Unknown","candlelight:chicken_alfredo",4921,"Chicken Alfredo"
"Unknown","candlelight:chicken_teriyaki",4932,"Chicken Teriyaki"
"Unknown","candlelight:chicken_with_vegetables",4923,"Chicken with Vegetables"
"Unknown","candlelight:chocolate_box",4980,"Chocolate Box"
"Unknown","candlelight:chocolate_mousse",4938,"Mousse au Chocolate"
"Unknown","candlelight:cloche",4927,"Cloche"
"Unknown","candlelight:cobblestone_counter",4986,"Cobblestone Counter"
"Unknown","candlelight:cobblestone_kitchen_sink",4985,"Cobblestone Sink"
"Unknown","candlelight:cobblestone_stove",4984,"Cobblestone Stove"
"Unknown","candlelight:cooking_hat",4940,"Cooking Hat"
"Unknown","candlelight:cooking_pan",4968,"Cooking Pan"
"Unknown","candlelight:cooking_pot",4967,"Cooking Pot"
"Unknown","candlelight:crimson_big_table",5064,"Crimson Big Table"
"Unknown","candlelight:crimson_cabinet",5059,"Crimson Cabinet"
"Unknown","candlelight:crimson_chair",5062,"Crimson Chair"
"Unknown","candlelight:crimson_drawer",5060,"Crimson Drawer"
"Unknown","candlelight:crimson_shelf",5063,"Crimson Shelf"
"Unknown","candlelight:crimson_table",5061,"Crimson Table"
"Unknown","candlelight:dark_oak_big_table",5019,"Dark Oak Big Table"
"Unknown","candlelight:dark_oak_cabinet",5014,"Dark Oak Cabinet"
"Unknown","candlelight:dark_oak_chair",5017,"Dark Oak Chair"
"Unknown","candlelight:dark_oak_drawer",5015,"Dark Oak Drawer"
"Unknown","candlelight:dark_oak_shelf",5018,"Dark Oak Shelf"
"Unknown","candlelight:dark_oak_table",5016,"Dark Oak Table"
"Unknown","candlelight:deepslate_counter",5013,"Deepslate Counter"
"Unknown","candlelight:deepslate_kitchen_sink",5012,"Deepslate Sink"
"Unknown","candlelight:deepslate_stove",5011,"Deepslate Stove"
"Unknown","candlelight:dinner_bell",4966,"Dinner Bell"
"Unknown","candlelight:drawer",4958,"Drawer"
"Unknown","candlelight:dress",4945,"Dress"
"Unknown","candlelight:end_counter",5031,"End Counter"
"Unknown","candlelight:end_kitchen_sink",5030,"End Sink"
"Unknown","candlelight:end_stove",5029,"End Stove"
"Unknown","candlelight:fillet_steak",4919,"Fillet Steak"
"Unknown","candlelight:floorboard",4957,"Floorboard"
"Unknown","candlelight:flower_crown",4944,"Flower Crown"
"Unknown","candlelight:formal_shirt",4947,"Formal Shirt"
"Unknown","candlelight:fresh_garden_salad",4973,"Fresh Garden Salad"
"Unknown","candlelight:glass",4971,"Glass"
"Unknown","candlelight:gold_ring",4939,"Gold Ring"
"Unknown","candlelight:granite_counter",5022,"Granite Counter"
"Unknown","candlelight:granite_kitchen_sink",5021,"Granite Sink"
"Unknown","candlelight:granite_stove",5020,"Granite Stove"
"Unknown","candlelight:harvest_plate",4937,"Harvest Plate"
"Unknown","candlelight:hearth",4977,"Hearth"
"Unknown","candlelight:jewelry_box",4979,"Jewelry Box"
"Unknown","candlelight:jungle_big_table",5037,"Jungle Big Table"
"Unknown","candlelight:jungle_cabinet",5032,"Jungle Cabinet"
"Unknown","candlelight:jungle_chair",5035,"Jungle Chair"
"Unknown","candlelight:jungle_drawer",5033,"Jungle Drawer"
"Unknown","candlelight:jungle_shelf",5036,"Jungle Shelf"
"Unknown","candlelight:jungle_table",5034,"Jungle Table"
"Unknown","candlelight:khinkali",4930,"Khinkali"
"Unknown","candlelight:lamp",4964,"Lamp"
"Unknown","candlelight:lasagne",4925,"Lasagne"
"Unknown","candlelight:letter_closed",4953,"Sealed Letter"
"Unknown","candlelight:letter_open",4952,"Open Envelope"
"Unknown","candlelight:love_letter",4955,"Love Envelope"
"Unknown","candlelight:love_letter_open",4954,"Open Love Envelope"
"Unknown","candlelight:mangrove_big_table",5046,"Mangrove Big Table"
"Unknown","candlelight:mangrove_cabinet",5041,"Mangrove Cabinet"
"Unknown","candlelight:mangrove_chair",5044,"Mangrove Chair"
"Unknown","candlelight:mangrove_drawer",5042,"Mangrove Drawer"
"Unknown","candlelight:mangrove_shelf",5045,"Mangrove Shelf"
"Unknown","candlelight:mangrove_table",5043,"Mangrove Table"
"Unknown","candlelight:mozzarella",4929,"Mozzarella"
"Unknown","candlelight:mud_counter",5040,"Mud Counter"
"Unknown","candlelight:mud_kitchen_sink",5039,"Mud Sink"
"Unknown","candlelight:mud_stove",5038,"Mud Stove"
"Unknown","candlelight:mushroom_soup",4912,"Mushroom Soup"
"Unknown","candlelight:napkin",4928,"Napkin"
"Unknown","candlelight:necktie",4948,"Necktie"
"Unknown","candlelight:note_paper",4983,"Note Paper"
"Unknown","candlelight:note_paper_writeable",4950,"Note Paper Writeable"
"Unknown","candlelight:note_paper_written",4951,"Note Paper Written"
"Unknown","candlelight:oak_big_table",4992,"Oak Big Table"
"Unknown","candlelight:oak_cabinet",4987,"Oak Cabinet"
"Unknown","candlelight:oak_chair",4990,"Oak Chair"
"Unknown","candlelight:oak_drawer",4988,"Oak Drawer"
"Unknown","candlelight:oak_shelf",4991,"Oak Shelf"
"Unknown","candlelight:oak_table",4989,"Oak Table"
"Unknown","candlelight:omelet",4936,"Omelette"
"Unknown","candlelight:painting",4976,"Small Painting"
"Unknown","candlelight:pasta_with_bolognese",4916,"Pasta with Bolognese"
"Unknown","candlelight:pasta_with_lettuce",4935,"Pasta with Lettuce"
"Unknown","candlelight:pasta_with_mozzarella",4913,"Pasta with Mozzarella"
"Unknown","candlelight:plate",4969,"Table Set"
"Unknown","candlelight:pork_ribs",4924,"Pork Ribs"
"Unknown","candlelight:quartz_counter",5049,"Quartz Counter"
"Unknown","candlelight:quartz_kitchen_sink",5048,"Quartz Sink"
"Unknown","candlelight:quartz_stove",5047,"Quartz Stove"
"Unknown","candlelight:red_nether_bricks_counter",5058,"Red Nether Bricks Counter"
"Unknown","candlelight:red_nether_bricks_kitchen_sink",5057,"Red Nether Bricks Sink"
"Unknown","candlelight:red_nether_bricks_stove",5056,"Red Nether Bricks Stove"
"Unknown","candlelight:roastbeef_with_glazed_carrots",4917,"Roastbeef with Carrots"
"Unknown","candlelight:roasted_lamb_with_lettuce",4918,"Roasted Lamb with Lettuce"
"Unknown","candlelight:rose",4978,"Rose"
"Unknown","candlelight:salad",4933,"Salad"
"Unknown","candlelight:salmon_on_white_wine",4922,"Salmon on white Wine Sauce"
"Unknown","candlelight:sandstone_counter",4995,"Sandstone Counter"
"Unknown","candlelight:sandstone_kitchen_sink",4994,"Sandstone Sink"
"Unknown","candlelight:sandstone_stove",4993,"Sandstone Stove"
"Unknown","candlelight:shirt",4946,"Shirt"
"Unknown","candlelight:side_table",4965,"Side Table"
"Unknown","candlelight:sideboard",4960,"Sideboard"
"Unknown","candlelight:sofa",4962,"Sofa"
"Unknown","candlelight:spruce_big_table",5010,"Spruce Big Table"
"Unknown","candlelight:spruce_cabinet",5005,"Spruce Cabinet"
"Unknown","candlelight:spruce_chair",5008,"Spruce Chair"
"Unknown","candlelight:spruce_drawer",5006,"Spruce Drawer"
"Unknown","candlelight:spruce_shelf",5009,"Spruce Shelf"
"Unknown","candlelight:spruce_table",5007,"Spruce Table"
"Unknown","candlelight:stone_bricks_counter",5004,"Stone Bricks Counter"
"Unknown","candlelight:stone_bricks_kitchen_sink",5003,"Stone Bricks Sink"
"Unknown","candlelight:stone_bricks_stove",5002,"Stone Bricks Stove"
"Unknown","candlelight:table",4963,"Table"
"Unknown","candlelight:table_sign",4975,"Table Sign"
"Unknown","candlelight:tomato_mozzarella_salad",4974,"Tomato Mozzarella Salad"
"Unknown","candlelight:tomato_soup",4911,"Tomato Soup"
"Unknown","candlelight:tropical_fish_supreme",4920,"Tropical Fish Supreme"
"Unknown","candlelight:trousers_and_vest",4949,"Trousers and Vest"
"Unknown","candlelight:typewriter_copper",4982,"Copper Typewriter"
"Unknown","candlelight:typewriter_iron",4981,"Iron Typewriter"
"Unknown","candlelight:warped_big_table",5055,"Warped Big Table"
"Unknown","candlelight:warped_cabinet",5050,"Warped Cabinet"
"Unknown","candlelight:warped_chair",5053,"Warped Chair"
"Unknown","candlelight:warped_drawer",5051,"Warped Drawer"
"Unknown","candlelight:warped_shelf",5054,"Warped Shelf"
"Unknown","candlelight:warped_table",5052,"Warped Table"
"Unknown","candlelight:wine_glass",4972,"Wine Glass"
"Unknown","comforts:hammock_black",12082,"Black Hammock Cloth"
"Unknown","comforts:hammock_blue",12078,"Blue Hammock Cloth"
"Unknown","comforts:hammock_brown",12079,"Brown Hammock Cloth"
"Unknown","comforts:hammock_cyan",12076,"Cyan Hammock Cloth"
"Unknown","comforts:hammock_gray",12074,"Gray Hammock Cloth"
"Unknown","comforts:hammock_green",12080,"Green Hammock Cloth"
"Unknown","comforts:hammock_light_blue",12070,"Light Blue Hammock Cloth"
"Unknown","comforts:hammock_light_gray",12075,"Light Gray Hammock Cloth"
"Unknown","comforts:hammock_lime",12072,"Lime Hammock Cloth"
"Unknown","comforts:hammock_magenta",12069,"Magenta Hammock Cloth"
"Unknown","comforts:hammock_orange",12068,"Orange Hammock Cloth"
"Unknown","comforts:hammock_pink",12073,"Pink Hammock Cloth"
"Unknown","comforts:hammock_purple",12077,"Purple Hammock Cloth"
"Unknown","comforts:hammock_red",12081,"Red Hammock Cloth"
"Unknown","comforts:hammock_white",12067,"White Hammock Cloth"
"Unknown","comforts:hammock_yellow",12071,"Yellow Hammock Cloth"
"Unknown","comforts:rope_and_nail",12050,"Rope and Nail"
"Unknown","comforts:sleeping_bag_black",12066,"Black Sleeping Bag"
"Unknown","comforts:sleeping_bag_blue",12062,"Blue Sleeping Bag"
"Unknown","comforts:sleeping_bag_brown",12063,"Brown Sleeping Bag"
"Unknown","comforts:sleeping_bag_cyan",12060,"Cyan Sleeping Bag"
"Unknown","comforts:sleeping_bag_gray",12058,"Gray Sleeping Bag"
"Unknown","comforts:sleeping_bag_green",12064,"Green Sleeping Bag"
"Unknown","comforts:sleeping_bag_light_blue",12054,"Light Blue Sleeping Bag"
"Unknown","comforts:sleeping_bag_light_gray",12059,"Light Gray Sleeping Bag"
"Unknown","comforts:sleeping_bag_lime",12056,"Lime Sleeping Bag"
"Unknown","comforts:sleeping_bag_magenta",12053,"Magenta Sleeping Bag"
"Unknown","comforts:sleeping_bag_orange",12052,"Orange Sleeping Bag"
"Unknown","comforts:sleeping_bag_pink",12057,"Pink Sleeping Bag"
"Unknown","comforts:sleeping_bag_purple",12061,"Purple Sleeping Bag"
"Unknown","comforts:sleeping_bag_red",12065,"Red Sleeping Bag"
"Unknown","comforts:sleeping_bag_white",12051,"White Sleeping Bag"
"Unknown","comforts:sleeping_bag_yellow",12055,"Yellow Sleeping Bag"
"Unknown","cornexpansion:buttery_polenta",12105,"Buttery Polenta"
"Unknown","cornexpansion:buttery_popcorn",12091,"Buttery Popcorn"
"Unknown","cornexpansion:buttery_popcorn_tin",12098,"Buttery Popcorn Tin"
"Unknown","cornexpansion:candied_popcorn",12093,"Candied Popcorn"
"Unknown","cornexpansion:candied_popcorn_tin",12100,"Candied Popcorn Tin"
"Unknown","cornexpansion:cheesy_polenta",12106,"Cheesy Polenta"
"Unknown","cornexpansion:cheesy_popcorn",12092,"Cheesy Popcorn"
"Unknown","cornexpansion:cheesy_popcorn_tin",12099,"Cheesy Popcorn Tin"
"Unknown","cornexpansion:corn_dough",12083,"Corn Dough"
"Unknown","cornexpansion:corn_flour",12084,"Corn Flour"
"Unknown","cornexpansion:corn_on_the_cob",12094,"Corn On The Cob"
"Unknown","cornexpansion:corn_syrup",12087,"Corn Syrup"
"Unknown","cornexpansion:corn_syrup_cookie",12102,"Corn Syrup Cookie"
"Unknown","cornexpansion:cornmeal",12086,"Cornmeal"
"Unknown","cornexpansion:dried_corn",12085,"Dried Corn"
"Unknown","cornexpansion:dried_kernels",12088,"Dried Kernels"
"Unknown","cornexpansion:grandmas_cornbread",12101,"Grandma's Cornbread"
"Unknown","cornexpansion:grilled_corn",12095,"Grilled Corn"
"Unknown","cornexpansion:polenta",12103,"Polenta"
"Unknown","cornexpansion:popcorn",12089,"Popcorn"
"Unknown","cornexpansion:popcorn_tin",12096,"Popcorn Tin"
"Unknown","cornexpansion:sweet_polenta",12104,"Sweet Polenta"
"Unknown","cornexpansion:sweet_popcorn",12090,"Sweet Popcorn"
"Unknown","cornexpansion:sweet_popcorn_tin",12097,"Sweet Popcorn Tin"
"Unknown","cratedelight:apple_crate",12111,"Apple Crate"
"Unknown","cratedelight:beetroot_crate",12109,"Beetroot Crate"
"Unknown","cratedelight:berry_crate",12112,"Berry Crate"
"Unknown","cratedelight:bread_bag",12123,"Bread Bag"
"Unknown","cratedelight:brown_mushroom_crate",12119,"Brown Mushroom Crate"
"Unknown","cratedelight:carrot_crate",12107,"Carrot Crate"
"Unknown","cratedelight:cocoabeans_bag",12125,"Bag of Cocoa Beans"
"Unknown","cratedelight:cod_crate",12117,"Raw Cod Crate"
"Unknown","cratedelight:cookie_bag",12124,"Cookie Bag"
"Unknown","cratedelight:egg_crate",12114,"Egg Crate"
"Unknown","cratedelight:glowberry_crate",12113,"Glow Berry Crate"
"Unknown","cratedelight:golden_apple_crate",12122,"Golden Apple Crate"
"Unknown","cratedelight:golden_carrot_crate",12121,"Golden Carrot Crate"
"Unknown","cratedelight:ground_cinnamon_bag",12129,"Bag of Ground Cinnamon"
"Unknown","cratedelight:gunpowder_bag",12127,"Bag of Gunpowder"
"Unknown","cratedelight:peanut_crate",12115,"Peanut Crate"
"Unknown","cratedelight:poisonous_potato_crate",12110,"Poisonous Potato Crate"
"Unknown","cratedelight:potato_crate",12108,"Potato Crate"
"Unknown","cratedelight:pumpkin_slice_crate",12120,"Pumpkin Slice Crate"
"Unknown","cratedelight:red_mushroom_crate",12118,"Red Mushroom Crate"
"Unknown","cratedelight:salmon_crate",12116,"Raw Salmon Crate"
"Unknown","cratedelight:salt_bag",12128,"Bag of Salt"
"Unknown","cratedelight:sugar_bag",12126,"Bag of Sugar"
"Unknown","creeperoverhaul:badlands_creeper_spawn_egg",12133,"Badlands Creeper Spawn Egg"
"Unknown","creeperoverhaul:bamboo_creeper_spawn_egg",12131,"Bamboo Creeper Spawn Egg"
"Unknown","creeperoverhaul:beach_creeper_spawn_egg",12142,"Beach Creeper Spawn Egg"
"Unknown","creeperoverhaul:cave_creeper_spawn_egg",12139,"Cave Creeper Spawn Egg"
"Unknown","creeperoverhaul:dark_oak_creeper_spawn_egg",12140,"Dark Oak Creeper Spawn Egg"
"Unknown","creeperoverhaul:desert_creeper_spawn_egg",12132,"Desert Creeper Spawn Egg"
"Unknown","creeperoverhaul:dripstone_creeper_spawn_egg",12138,"Dripstone Creeper Spawn Egg"
"Unknown","creeperoverhaul:hills_creeper_spawn_egg",12134,"Hills Creeper Spawn Egg"
"Unknown","creeperoverhaul:jungle_creeper_spawn_egg",12130,"Jungle Creeper Spawn Egg"
"Unknown","creeperoverhaul:mushroom_creeper_spawn_egg",12136,"Mushroom Creeper Spawn Egg"
"Unknown","creeperoverhaul:ocean_creeper_spawn_egg",12144,"Ocean Creeper Spawn Egg"
"Unknown","creeperoverhaul:savannah_creeper_spawn_egg",12135,"Savannah Creeper Spawn Egg"
"Unknown","creeperoverhaul:snowy_creeper_spawn_egg",12143,"Snowy Creeper Spawn Egg"
"Unknown","creeperoverhaul:spruce_creeper_spawn_egg",12141,"Spruce Creeper Spawn Egg"
"Unknown","creeperoverhaul:swamp_creeper_spawn_egg",12137,"Swamp Creeper Spawn Egg"
"Unknown","creeperoverhaul:tiny_cactus",12145,"Tiny Cactus"
"Unknown","crittersandcompanions:clam",12146,"Clam"
"Unknown","crittersandcompanions:diamond_dragonfly_armor",12161,"Diamond Dragonfly Armor"
"Unknown","crittersandcompanions:dragonfly_spawn_egg",12164,"Dragonfly Spawn Egg"
"Unknown","crittersandcompanions:dragonfly_wing",12147,"Dragonfly Wing"
"Unknown","crittersandcompanions:dumbo_octopus_bucket",12158,"Bucket of Dumbo Octopus"
"Unknown","crittersandcompanions:dumbo_octopus_spawn_egg",12166,"Dumbo Octopus Spawn Egg"
"Unknown","crittersandcompanions:ferret_spawn_egg",12165,"Ferret Spawn Egg"
"Unknown","crittersandcompanions:gold_dragonfly_armor",12162,"Gold Dragonfly Armor"
"Unknown","crittersandcompanions:grappling_hook",12154,"Grappling Hook"
"Unknown","crittersandcompanions:iron_dragonfly_armor",12163,"Iron Dragonfly Armor"
"Unknown","crittersandcompanions:jumping_spider_spawn_egg",12167,"Jumping Spider Spawn Egg"
"Unknown","crittersandcompanions:koi_fish",12148,"Koi Fish"
"Unknown","crittersandcompanions:koi_fish_bucket",12159,"Bucket of Koi Fish"
"Unknown","crittersandcompanions:koi_fish_spawn_egg",12168,"Koi Fish Spawn Egg"
"Unknown","crittersandcompanions:leaf_insect_spawn_egg",12169,"Leaf Insect Spawn Egg"
"Unknown","crittersandcompanions:otter_spawn_egg",12170,"Otter Spawn Egg"
"Unknown","crittersandcompanions:pearl",12149,"Pearl"
"Unknown","crittersandcompanions:pearl_necklace_1",12155,"Pearl Necklace 1"
"Unknown","crittersandcompanions:pearl_necklace_2",12156,"Pearl Necklace 2"
"Unknown","crittersandcompanions:pearl_necklace_3",12157,"Pearl Necklace 3"
"Unknown","crittersandcompanions:red_panda_spawn_egg",12171,"Red Panda Spawn Egg"
"Unknown","crittersandcompanions:sea_bunny_bucket",12160,"Bucket of Sea Bunny"
"Unknown","crittersandcompanions:sea_bunny_slime_block",12152,"Sea Bunny Slime Block"
"Unknown","crittersandcompanions:sea_bunny_slime_bottle",12151,"Sea Bunny Slime Bottle"
"Unknown","crittersandcompanions:sea_bunny_spawn_egg",12172,"Sea Bunny Spawn Egg"
"Unknown","crittersandcompanions:shima_enaga_spawn_egg",12173,"Shima Enaga Spawn Egg"
"Unknown","crittersandcompanions:silk",12150,"Silk"
"Unknown","crittersandcompanions:silk_cocoon",12174,"Silk Cocoon"
"Unknown","crittersandcompanions:silk_lead",12153,"Silk Lead"
"Unknown","decorative_blocks:acacia_beam",12197,"Acacia Beam"
"Unknown","decorative_blocks:acacia_palisade",12200,"Acacia Palisade"
"Unknown","decorative_blocks:acacia_seat",12198,"Acacia Seat"
"Unknown","decorative_blocks:acacia_support",12199,"Acacia Support"
"Unknown","decorative_blocks:bamboo_palisade",12219,"Bamboo Palisade"
"Unknown","decorative_blocks:bamboo_seat",12217,"Bamboo Seat"
"Unknown","decorative_blocks:bamboo_support",12218,"Bamboo Support"
"Unknown","decorative_blocks:bar_panel",12179,"Bar Panel"
"Unknown","decorative_blocks:birch_beam",12189,"Birch Beam"
"Unknown","decorative_blocks:birch_palisade",12192,"Birch Palisade"
"Unknown","decorative_blocks:birch_seat",12190,"Birch Seat"
"Unknown","decorative_blocks:birch_support",12191,"Birch Support"
"Unknown","decorative_blocks:blockstate_copy_item",12184,"item.decorative_blocks.blockstate_copy_item"
"Unknown","decorative_blocks:brazier",12177,"Brazier"
"Unknown","decorative_blocks:chain",12181,"Big Chain"
"Unknown","decorative_blocks:chandelier",12175,"Chandelier"
"Unknown","decorative_blocks:cherry_beam",12213,"Cherry Beam"
"Unknown","decorative_blocks:cherry_palisade",12216,"Cherry Palisade"
"Unknown","decorative_blocks:cherry_seat",12214,"Cherry Seat"
"Unknown","decorative_blocks:cherry_support",12215,"Cherry Support"
"Unknown","decorative_blocks:crimson_beam",12220,"Crimson Beam"
"Unknown","decorative_blocks:crimson_palisade",12223,"Crimson Palisade"
"Unknown","decorative_blocks:crimson_seat",12221,"Crimson Seat"
"Unknown","decorative_blocks:crimson_support",12222,"Crimson Support"
"Unknown","decorative_blocks:dark_oak_beam",12205,"Dark Oak Beam"
"Unknown","decorative_blocks:dark_oak_palisade",12208,"Dark Oak Palisade"
"Unknown","decorative_blocks:dark_oak_seat",12206,"Dark Oak Seat"
"Unknown","decorative_blocks:dark_oak_support",12207,"Dark Oak Support"
"Unknown","decorative_blocks:jungle_beam",12201,"Jungle Beam"
"Unknown","decorative_blocks:jungle_palisade",12204,"Jungle Palisade"
"Unknown","decorative_blocks:jungle_seat",12202,"Jungle Seat"
"Unknown","decorative_blocks:jungle_support",12203,"Jungle Support"
"Unknown","decorative_blocks:lattice",12180,"Lattice"
"Unknown","decorative_blocks:mangrove_beam",12209,"Mangrove Beam"
"Unknown","decorative_blocks:mangrove_palisade",12212,"Mangrove Palisade"
"Unknown","decorative_blocks:mangrove_seat",12210,"Mangrove Seat"
"Unknown","decorative_blocks:mangrove_support",12211,"Mangrove Support"
"Unknown","decorative_blocks:oak_beam",12185,"Oak Beam"
"Unknown","decorative_blocks:oak_palisade",12188,"Oak Palisade"
"Unknown","decorative_blocks:oak_seat",12186,"Oak Seat"
"Unknown","decorative_blocks:oak_support",12187,"Oak Support"
"Unknown","decorative_blocks:rocky_dirt",12183,"Rocky Dirt"
"Unknown","decorative_blocks:soul_brazier",12178,"Soul Brazier"
"Unknown","decorative_blocks:soul_chandelier",12176,"Soul Chandelier"
"Unknown","decorative_blocks:spruce_beam",12193,"Spruce Beam"
"Unknown","decorative_blocks:spruce_palisade",12196,"Spruce Palisade"
"Unknown","decorative_blocks:spruce_seat",12194,"Spruce Seat"
"Unknown","decorative_blocks:spruce_support",12195,"Spruce Support"
"Unknown","decorative_blocks:stone_pillar",12182,"Stone Pillar"
"Unknown","decorative_blocks:warped_beam",12224,"Warped Beam"
"Unknown","decorative_blocks:warped_palisade",12227,"Warped Palisade"
"Unknown","decorative_blocks:warped_seat",12225,"Warped Seat"
"Unknown","decorative_blocks:warped_support",12226,"Warped Support"
"Unknown","dehydration:bamboo_pump",12230,"Bamboo Pump"
"Unknown","dehydration:campfire_cauldron",12228,"Campfire Cauldron"
"Unknown","dehydration:copper_cauldron",12229,"Copper Cauldron"
"Unknown","dehydration:diamond_leather_flask",12234,"Diamond Leather Flask"
"Unknown","dehydration:golden_leather_flask",12233,"Golden Leather Flask"
"Unknown","dehydration:handbook",12236,"Handbook"
"Unknown","dehydration:iron_leather_flask",12232,"Iron Leather Flask"
"Unknown","dehydration:leather_flask",12231,"Leather Flask"
"Unknown","dehydration:netherite_leather_flask",12235,"Netherite Leather Flask"
"Unknown","dehydration:purified_water_bowl",12239,"Purified Water Bowl"
"Unknown","dehydration:purified_water_bucket",12237,"Purified Water Bucket"
"Unknown","dehydration:water_bowl",12238,"Water Bowl"
"Unknown","ecologics:azalea_boat",12335,"Azalea Boat"
"Unknown","ecologics:azalea_button",12307,"Azalea Button"
"Unknown","ecologics:azalea_chest_boat",12339,"Azalea Boat with Chest"
"Unknown","ecologics:azalea_door",12303,"Azalea Door"
"Unknown","ecologics:azalea_fence",12299,"Azalea Fence"
"Unknown","ecologics:azalea_fence_gate",12301,"Azalea Fence Gate"
"Unknown","ecologics:azalea_flower",12309,"Azalea Flower"
"Unknown","ecologics:azalea_hanging_sign",12330,"Azalea Hanging Sign"
"Unknown","ecologics:azalea_log",12287,"Azalea Log"
"Unknown","ecologics:azalea_planks",12293,"Azalea Planks"
"Unknown","ecologics:azalea_pressure_plate",12308,"Azalea Pressure Plate"
"Unknown","ecologics:azalea_sign",12329,"Azalea Sign"
"Unknown","ecologics:azalea_slab",12295,"Azalea Slab"
"Unknown","ecologics:azalea_stairs",12297,"Azalea Stairs"
"Unknown","ecologics:azalea_trapdoor",12305,"Azalea Trapdoor"
"Unknown","ecologics:azalea_wood",12290,"Azalea Wood"
"Unknown","ecologics:coconut",12254,"Coconut"
"Unknown","ecologics:coconut_boat",12333,"Coconut Boat"
"Unknown","ecologics:coconut_button",12252,"Coconut Button"
"Unknown","ecologics:coconut_chest_boat",12337,"Coconut Boat with Chest"
"Unknown","ecologics:coconut_crab_spawn_egg",12316,"Coconut Crab Spawn Egg"
"Unknown","ecologics:coconut_door",12250,"Coconut Door"
"Unknown","ecologics:coconut_fence",12248,"Coconut Fence"
"Unknown","ecologics:coconut_fence_gate",12249,"Coconut Fence Gate"
"Unknown","ecologics:coconut_hanging_sign",12322,"Coconut Hanging Sign"
"Unknown","ecologics:coconut_husk",12312,"Coconut Husk"
"Unknown","ecologics:coconut_leaves",12244,"Coconut Leaves"
"Unknown","ecologics:coconut_log",12240,"Coconut Log"
"Unknown","ecologics:coconut_planks",12245,"Coconut Planks"
"Unknown","ecologics:coconut_pressure_plate",12253,"Coconut Pressure Plate"
"Unknown","ecologics:coconut_seedling",12255,"Coconut Seedling"
"Unknown","ecologics:coconut_sign",12321,"Coconut Sign"
"Unknown","ecologics:coconut_slab",12246,"Coconut Slab"
"Unknown","ecologics:coconut_slice",12311,"Coconut Slice"
"Unknown","ecologics:coconut_stairs",12247,"Coconut Stairs"
"Unknown","ecologics:coconut_trapdoor",12251,"Coconut Trapdoor"
"Unknown","ecologics:coconut_wood",12242,"Coconut Wood"
